pgfam	Escherichia_coli_str._K-12_substr._MG1655	Escherichia_coli_strain_1408270010	Escherichia_coli_strain_1409150006	Escherichia_coli_strain_1512290008	Escherichia_coli_strain_1409160003	Escherichia_coli_strain_20170221001	Escherichia_coli_NC101	Escherichia_coli_strain_1512290026	Escherichia_coli_IHE3034	Escherichia_coli_UTI89
PGF_00618776	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00612013	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00599432	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00599219	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00598374	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00596539	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00580422	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00580333	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00577145	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00572136	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00571237	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00567182	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00565351	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00559569	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00553126	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00550785	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00549380	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00529632	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00523822	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00503379	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00503328	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00503312	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00502921	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00502502	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00502483	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00497557	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00490053	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00489714	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00474012	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00473519	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00471668	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00466006	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00465284	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00454030	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00450848	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00435430	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00427299	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00427228	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00427112	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00427109	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00427067	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00427059	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00426932	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00426810	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00426722	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00426629	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00426539	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00426531	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00426467	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00426342	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00426259	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00426236	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00426231	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00426168	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00426115	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00425969	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00425941	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00425922	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00425812	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00425811	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00425810	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00425808	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00425802	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00425775	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00425763	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00425757	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00425736	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00425679	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00425212	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00425044	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00425024	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00425014	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00425010	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00424985	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00424971	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00424958	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00424957	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00424898	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00424897	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00424895	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00424894	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00424892	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00424891	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00424888	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00424881	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00424880	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00424876	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00424869	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00424868	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00424798	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00424602	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00424596	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00424447	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00424382	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00424338	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00424337	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00424307	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00424258	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00424228	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00424141	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00424131	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00424121	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00424120	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00424114	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00423927	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00423914	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00423896	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00423732	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00423709	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00423587	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00423567	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00423533	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00423472	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00423470	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00423450	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00423382	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00423376	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00423198	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00423101	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00423089	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00423023	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00423022	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00423021	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00422955	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00422949	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00422918	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00422909	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00422681	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00422679	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00422677	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00422676	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00422675	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00422655	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00422589	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00422452	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00422436	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00422271	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00422091	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00422053	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00421954	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00421893	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00421855	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00421839	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00421796	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00421792	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00421679	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00421477	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00421447	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00421257	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00421098	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00421071	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00421013	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00420992	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00420985	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00420953	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00420935	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00420920	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00420919	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00420913	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00420875	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00420874	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00420873	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00420872	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00420870	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00420778	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00420764	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00420732	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00420694	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00420612	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00420561	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00420549	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00420526	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00420517	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00420496	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00420482	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00420346	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00420155	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00420082	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00420053	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00419924	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00419915	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00419913	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00419906	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00419905	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00419904	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00419891	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00419816	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00419814	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00419810	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00419809	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00419733	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00419704	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00419703	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00419702	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00419636	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00419630	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00419628	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00419627	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00419572	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00419566	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00419533	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00419487	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00419452	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00419451	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00419420	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00419019	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00418710	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00418655	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00418549	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00418548	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00418547	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00418541	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00418539	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00418534	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00418532	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00418528	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00418526	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00418406	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00418243	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00418168	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00418156	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00418101	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00418097	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00417961	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00417959	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00417957	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00417843	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00417840	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00417831	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00417755	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00417658	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00417580	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00417459	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00417443	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00417437	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00417423	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00417422	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00417366	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00417104	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00416927	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00416872	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00416868	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00416769	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00416702	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00416660	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00416654	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00416576	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00416506	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00416505	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00416410	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00416129	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00415964	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00415581	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00415545	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00415463	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00415422	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00415346	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00415332	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00415130	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00415056	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00415055	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00415054	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00415052	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00414976	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00414487	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00414228	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00413554	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00413533	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00413340	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00413330	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00413306	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00413300	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00413295	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00413290	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00413286	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00413253	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00413245	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00413243	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00413239	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00413237	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00413232	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00413226	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00413208	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00413203	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00413182	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00412755	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00412741	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PGF_00411947	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
